FILIAL;NUMNOTA;SERIE;EMISSAO;CODCLI;CODPROD;QUANT;VLRUNIT;VLRTOTAL;CFOP;COND_PGTO
02;504618;1;14/11/2025;000187;PA00185;2;12,75;25,50;6102;À VISTA
02;504619;1;14/11/2025;000383;PA00397;4;45,65;182,60;5102;30 DD
02;504620;1;14/11/2025;000359;PA00580;21;53,64;1126,44;5102;30 DD
01;110341;1;14/11/2025;000173;PA00203;2;23,83;47,66;5102;28 DD
01;110342;1;14/11/2025;000263;PA00312;15;39,38;590,70;5102;28/35/42
01;110343;1;14/11/2025;000368;PA00093;11;22,15;243,65;5102;28 DD
02;504621;1;14/11/2025;000365;PA00293;1;45,73;45,73;5102;28/35/42
01;110344;1;14/11/2025;000101;PA00221;22;39,02;858,44;6102;28/35/42
01;110345;1;14/11/2025;000204;PA00176;14;11,48;160,72;6102;À VISTA
01;110346;1;14/11/2025;924669;PA00311;5;79,28;396,40;5102;30 DD
01;110347;1;14/11/2025;000064;PA00068;9;39,96;359,64;5102;30 DD
01;110348;1;14/11/2025;000127;PA00324;11;79,21;871,31;6102;30 DD
02;504622;1;14/11/2025;000296;PA00502;3;50,39;151,17;5102;28 DD
02;504623;1;14/11/2025;000202;PA00342;5;44,82;224,10;6102;À VISTA
01;110349;1;14/11/2025;000281;PA00501;10;45,41;454,10;6102;28/35/42
01;110350;1;14/11/2025;000128;PA00450;11;13,84;152,24;6102;28/35/42
01;110351;1;14/11/2025;000001;PA00066;2;12,25;24,50;6102;28/35/42
01;110352;1;14/11/2025;000026;PA00147;13;38,82;504,66;5102;28 DD
02;504624;1;14/11/2025;000120;PA00379;12;63,51;762,12;6102;28 DD
01;110353;1;14/11/2025;000253;PA00476;2;12,84;25,68;5102;30 DD
01;110354;1;14/11/2025;000104;PA00355;1;17,97;17,97;6102;28 DD
02;504625;1;14/11/2025;000162;PA00137;6;20,09;120,54;5102;28 DD
01;110355;1;14/11/2025;000156;PA00007;1;47,74;47,74;6102;30 DD
01;110356;1;14/11/2025;000073;PA00103;1;30,76;30,76;5102;30 DD
02;504626;1;14/11/2025;000474;PA00555;1;64,99;64,99;5102;30 DD
02;504627;1;14/11/2025;000086;PA00452;1;14,02;14,02;6102;À VISTA
01;110357;1;14/11/2025;000126;PA00550;13;28,70;373,10;5102;28 DD
01;110358;1;14/11/2025;000053;PA00023;1;26,29;26,29;5102;28/35/42
02;504628;1;14/11/2025;000168;PA00590;1;67,75;67,75;6102;28/35/42
01;110359;1;14/11/2025;000378;PA00079;1;9,07;9,07;5102;30 DD
02;504629;1;14/11/2025;000120;PA00542;8;42,56;340,48;6102;À VISTA
02;504630;1;14/11/2025;000486;PA00304;3;36,39;109,17;5102;28/35/42
02;504631;1;14/11/2025;000050;PA00115;5;20,01;100,05;6102;À VISTA
02;504632;1;14/11/2025;000169;PA00180;9;26,67;240,03;5102;À VISTA
01;110360;1;14/11/2025;000146;PA00244;47;17,93;842,71;5102;À VISTA
01;110361;1;14/11/2025;000382;PA00589;2;57,23;114,46;6102;28/35/42
01;110362;1;14/11/2025;000461;PA00491;9;10,45;94,05;5102;28/35/42
02;504633;1;14/11/2025;000033;PA00357;7;50,50;353,50;6102;28/35/42
01;110363;1;14/11/2025;000043;PA00137;3;20,09;60,27;6102;28/35/42
01;110364;1;14/11/2025;000045;PA00465;6;24,96;149,76;6102;28 DD
01;110365;1;15/11/2025;000370;PA00456;4;25,64;102,56;5102;28/35/42
01;110366;1;15/11/2025;000234;PA00042;5;30,76;153,80;6102;28 DD
01;110367;1;15/11/2025;000234;PA00083;2;22,58;45,16;6102;À VISTA
02;504634;1;15/11/2025;000319;PA00390;13;76,60;995,80;6102;30 DD
02;504635;1;15/11/2025;000087;PA00051;10;53,43;534,30;6102;28 DD
01;110368;1;15/11/2025;000201;PA00113;1;16,12;16,12;5102;28 DD
02;504636;1;15/11/2025;000083;PA00020;2;47,39;94,78;6102;28 DD
01;110369;1;15/11/2025;000358;PA00156;6;28,73;172,38;6102;28 DD
02;504637;1;15/11/2025;000311;PA00558;15;38,26;573,90;5102;28/35/42
02;504638;1;15/11/2025;000162;PA00290;2;39,40;78,80;6102;28/35/42
02;504639;1;15/11/2025;000398;PA00295;8;13,70;109,60;6102;30 DD
02;504640;1;15/11/2025;000412;PA00467;5;15,87;79,35;6102;À VISTA
01;110370;1;15/11/2025;000138;PA00015;8;38,68;309,44;6102;28 DD
01;110371;1;15/11/2025;000229;PA00600;8;58,51;468,08;5102;28 DD
01;110372;1;15/11/2025;000159;PA00335;1;27,14;27,14;5102;À VISTA
01;110373;1;15/11/2025;000057;PA00481;14;18,85;263,90;5102;À VISTA
01;110374;1;15/11/2025;000459;PA00337;2;69,89;139,78;6102;28 DD
01;110375;1;15/11/2025;000416;PA00310;6;19,14;114,84;5102;À VISTA
02;504641;1;15/11/2025;000435;PA00268;13;29,31;381,03;6102;30 DD
01;110376;1;15/11/2025;000121;PA00554;8;31,19;249,52;5102;28/35/42
01;110377;1;15/11/2025;000133;PA00071;8;49,70;397,60;5102;30 DD
02;504642;1;15/11/2025;000093;PA00137;13;21,15;274,95;5102;28/35/42
01;110378;1;15/11/2025;000400;PA00092;9;32,05;288,45;6102;30 DD
01;110379;1;15/11/2025;000246;PA00470;14;18,39;257,46;5102;28 DD
02;504643;1;15/11/2025;000179;PA00402;10;23,37;233,70;6102;28 DD
01;110380;1;15/11/2025;000236;PA00263;3;20,24;60,72;6102;28/35/42
02;504644;1;16/11/2025;000152;PA00123;1;30,22;30,22;5102;28 DD
01;110381;1;16/11/2025;000053;PA00243;1;57,53;57,53;5102;28 DD
02;504645;1;16/11/2025;000089;PA00364;2;63,06;126,12;6102;30 DD
01;110382;1;16/11/2025;000408;PA00599;9;51,66;464,94;6102;À VISTA
01;110383;1;16/11/2025;000244;PA00068;7;39,96;279,72;6102;À VISTA
01;110384;1;16/11/2025;000160;PA00304;1;34,57;34,57;6102;À VISTA
01;110385;1;16/11/2025;000099;PA00223;6;45,37;272,22;5102;À VISTA
01;110386;1;16/11/2025;000228;PA00077;1;21,02;21,02;6102;À VISTA
02;504646;1;16/11/2025;000241;PA00478;3;30,32;90,96;5102;28/35/42
01;110387;1;17/11/2025;000332;PA00516;5;70,50;352,50;5102;30 DD
02;504647;1;17/11/2025;000466;PA00198;37;20,84;771,08;6102;À VISTA
01;110388;1;17/11/2025;000390;PA00005;6;42,83;256,98;5102;À VISTA
01;110389;1;17/11/2025;000330;PA00503;11;30,36;333,96;6102;28/35/42
02;504648;1;17/11/2025;985874;PA00539;1;6,81;6,81;6102;À VISTA
02;504649;1;17/11/2025;000144;PA00157;12;34,49;413,88;5102;28/35/42
02;504650;1;17/11/2025;000087;PA00244;6;16,14;96,84;5102;28/35/42
02;504651;1;17/11/2025;000169;PA00426;8;16,59;132,72;6102;28/35/42
01;110390;1;17/11/2025;000496;PA00116;22;31,42;691,24;5102;30 DD
01;110391;1;17/11/2025;000078;PA00554;13;31,19;405,47;6102;28 DD
01;110392;1;17/11/2025;000064;PA00390;5;76,60;383,00;5102;À VISTA
02;504652;1;17/11/2025;000187;PA00186;37;26,24;970,88;6102;30 DD
02;504653;1;17/11/2025;000144;PA00452;13;14,85;193,05;6102;28/35/42
01;110393;1;17/11/2025;000045;PA00410;72;9,67;696,24;6102;À VISTA
01;110394;1;17/11/2025;000287;PA00580;1;48,28;48,28;5102;28/35/42
01;110395;1;17/11/2025;000183;PA00568;19;15,47;293,93;5102;28 DD
01;110396;1;17/11/2025;000485;PA00039;15;12,46;186,90;5102;28 DD
01;110397;1;17/11/2025;000035;PA00445;20;24,72;494,40;5102;28 DD
02;504654;1;17/11/2025;000007;PA00344;8;42,26;338,08;6102;30 DD
01;110398;1;17/11/2025;000101;PA00550;9;28,70;258,30;5102;28/35/42
02;504655;1;17/11/2025;000365;PA00207;8;13,74;109,92;6102;30 DD
02;504656;1;17/11/2025;000179;PA00501;6;45,41;272,46;6102;28/35/42
01;110399;1;17/11/2025;000362;PA00294;30;22,94;688,20;5102;À VISTA
01;110400;1;17/11/2025;000229;PA00388;22;53,76;1182,72;6102;30 DD
01;110401;1;17/11/2025;000356;PA00562;8;67,89;543,12;5102;28 DD
02;504657;1;17/11/2025;000110;PA00063;2;17,76;35,52;5102;30 DD
02;504658;1;17/11/2025;000476;PA00129;12;15,59;187,08;6102;30 DD
02;504659;1;17/11/2025;000466;PA00068;4;39,96;159,84;5102;28/35/42
02;504660;1;17/11/2025;000432;PA00004;10;32,37;323,70;5102;À VISTA
01;110402;1;17/11/2025;000254;PA00095;13;48,23;626,99;6102;28 DD
01;110403;1;17/11/2025;000403;PA00354;7;81,63;571,41;5102;28/35/42
02;504661;1;17/11/2025;000049;PA00138;5;17,47;87,35;5102;30 DD
01;110404;1;17/11/2025;000032;PA00296;1;36,37;36,37;5102;28 DD
01;110405;1;17/11/2025;000376;PA00573;5;27,11;135,55;6102;28/35/42
01;110406;1;17/11/2025;000153;PA00485;1;9,80;9,80;5102;28 DD
01;110407;1;17/11/2025;000291;PA00516;9;66,97;602,73;5102;À VISTA
02;504662;1;17/11/2025;000179;PA00344;8;44,61;356,88;5102;28/35/42
01;110408;1;17/11/2025;000358;PA00272;8;28,64;229,12;5102;28/35/42
02;504663;1;17/11/2025;000093;PA00324;2;79,21;158,42;5102;28/35/42
02;504664;1;17/11/2025;000120;PA00084;4;64,17;256,68;5102;28/35/42
01;110409;1;17/11/2025;000257;PA00308;31;61,93;1919,83;6102;28/35/42
02;504665;1;17/11/2025;000421;PA00441;3;12,94;38,82;6102;28 DD
01;110410;1;17/11/2025;000481;PA00451;12;29,51;354,12;5102;30 DD
01;110411;1;18/11/2025;000327;PA00268;4;29,31;117,24;5102;28 DD
01;110412;1;18/11/2025;000226;PA00495;2;6,60;13,20;6102;À VISTA
01;110413;1;18/11/2025;000161;PA00249;3;25,75;77,25;6102;28 DD
01;110414;1;18/11/2025;000156;PA00264;1;55,58;55,58;6102;30 DD
02;504666;1;18/11/2025;000152;PA00265;1;31,64;31,64;5102;28/35/42
02;504667;1;18/11/2025;000311;PA00310;21;20,21;424,41;5102;28 DD
02;504668;1;18/11/2025;000387;PA00413;21;4,86;102,06;6102;28/35/42
02;504669;1;18/11/2025;000383;PA00541;2;17,47;34,94;5102;28 DD
01;110415;1;18/11/2025;000035;PA00434;5;30,09;150,45;5102;30 DD
01;110416;1;18/11/2025;000017;PA00105;1;25,23;25,23;5102;À VISTA
02;504670;1;18/11/2025;000432;PA00485;14;9,80;137,20;5102;28/35/42
02;504671;1;18/11/2025;000205;PA00285;6;42,76;256,56;5102;À VISTA
01;110417;1;18/11/2025;000057;PA00442;3;33,40;100,20;6102;28 DD
02;504672;1;18/11/2025;000364;PA00496;10;6,96;69,60;6102;30 DD
01;110418;1;18/11/2025;000400;PA00483;3;12,06;36,18;6102;30 DD
01;110419;1;18/11/2025;000100;PA00427;4;7,23;28,92;5102;30 DD
02;504673;1;18/11/2025;000398;PA00378;4;25,22;100,88;5102;30 DD
02;504674;1;18/11/2025;000168;PA00332;6;33,63;201,78;6102;30 DD
01;110420;1;18/11/2025;000101;PA00201;11;36,97;406,67;6102;30 DD
01;110421;1;18/11/2025;000030;PA00080;3;13,60;40,80;5102;30 DD
02;504675;1;18/11/2025;000466;PA00580;3;53,64;160,92;6102;À VISTA
02;504676;1;18/11/2025;000440;PA00177;1;12,44;12,44;5102;28/35/42
01;110422;1;18/11/2025;000248;PA00465;1;22,46;22,46;6102;28 DD
02;504677;1;18/11/2025;000107;PA00047;3;13,40;40,20;6102;À VISTA
01;110423;1;18/11/2025;000362;PA00082;35;7,66;268,10;5102;28/35/42
01;110424;1;18/11/2025;000496;PA00371;10;57,57;575,70;5102;28 DD
01;110425;1;18/11/2025;000350;PA00181;1;21,38;21,38;6102;À VISTA
01;110426;1;18/11/2025;000104;PA00220;1;17,14;17,14;5102;30 DD
02;504678;1;18/11/2025;000007;PA00250;1;19,34;19,34;5102;28/35/42
01;110427;1;18/11/2025;000006;PA00521;1;63,48;63,48;6102;À VISTA
01;110428;1;18/11/2025;000454;PA00236;5;32,35;161,75;6102;30 DD
01;110429;1;18/11/2025;000207;PA00298;28;21,22;594,16;5102;28 DD
02;504679;1;18/11/2025;000144;PA00426;7;16,59;116,13;6102;30 DD
02;504680;1;18/11/2025;000144;PA00428;9;32,91;296,19;5102;28/35/42
01;110430;1;18/11/2025;000073;PA00579;6;28,53;171,18;6102;30 DD
01;110431;1;18/11/2025;000006;PA00526;1;56,57;56,57;6102;À VISTA
01;110432;1;18/11/2025;000201;PA00219;2;37,10;74,20;6102;30 DD
01;110433;1;18/11/2025;000389;PA00146;4;7,23;28,92;6102;À VISTA
02;504681;1;19/11/2025;000474;PA00599;13;57,40;746,20;5102;À VISTA
01;110434;1;19/11/2025;000053;PA00447;1;16,10;16,10;6102;30 DD
01;110435;1;19/11/2025;000067;PA00499;1;18,69;18,69;5102;28 DD
02;504682;1;19/11/2025;000144;PA00166;4;33,40;133,60;6102;28/35/42
01;110436;1;19/11/2025;000159;PA00214;2;15,31;30,62;5102;30 DD
01;110437;1;19/11/2025;000229;PA00564;6;8,56;51,36;6102;30 DD
01;110438;1;19/11/2025;000193;PA00353;9;27,64;248,76;5102;30 DD
01;110439;1;19/11/2025;000104;PA00568;2;14,70;29,40;6102;28/35/42
01;110440;1;19/11/2025;000388;PA00255;14;10,75;150,50;5102;À VISTA
01;110441;1;19/11/2025;000449;PA00293;8;45,73;365,84;6102;30 DD
02;504683;1;19/11/2025;000271;PA00345;3;50,13;150,39;6102;30 DD
01;110442;1;19/11/2025;000231;PA00226;5;17,75;88,75;5102;28 DD
02;504684;1;19/11/2025;000385;PA00487;11;25,72;282,92;6102;30 DD
01;110443;1;19/11/2025;000429;PA00355;1;16,97;16,97;5102;28 DD
01;110444;1;19/11/2025;000336;PA00122;6;23,24;139,44;6102;30 DD
02;504685;1;19/11/2025;000162;PA00087;17;25,69;436,73;6102;28 DD
02;504686;1;19/11/2025;000270;PA00062;6;19,97;119,82;5102;28/35/42
02;504687;1;19/11/2025;000187;PA00542;2;42,56;85,12;6102;30 DD
01;110445;1;19/11/2025;000045;PA00591;12;25,46;305,52;5102;30 DD
01;110446;1;19/11/2025;930224;PA00580;28;50,96;1426,88;5102;30 DD
02;504688;1;19/11/2025;000041;PA00344;6;46,96;281,76;5102;À VISTA
02;504689;1;19/11/2025;000371;PA00199;2;33,28;66,56;6102;À VISTA
02;504690;1;19/11/2025;000311;PA00065;31;18,24;565,44;6102;30 DD
01;110447;1;19/11/2025;969917;PA00377;10;11,46;114,60;6102;À VISTA
01;110448;1;19/11/2025;000231;PA00320;1;50,39;50,39;6102;30 DD
01;110449;1;19/11/2025;000072;PA00099;4;55,22;220,88;5102;30 DD
01;110450;1;19/11/2025;000182;PA00585;1;33,11;33,11;5102;30 DD
01;110451;1;19/11/2025;000166;PA00228;7;24,78;173,46;6102;À VISTA
01;110452;1;19/11/2025;000073;PA00411;8;20,69;165,52;5102;28/35/42
01;110453;1;19/11/2025;000454;PA00084;6;60,96;365,76;6102;28/35/42
01;110454;1;19/11/2025;000419;PA00330;9;56,82;511,38;6102;30 DD
02;504691;1;19/11/2025;970558;PA00568;20;15,47;309,40;5102;30 DD
02;504692;1;19/11/2025;000500;PA00261;1;36,67;36,67;5102;28 DD
02;504693;1;19/11/2025;000251;PA00126;1;8,59;8,59;6102;28 DD
02;504694;1;19/11/2025;000487;PA00357;1;45,45;45,45;6102;À VISTA
01;110455;1;19/11/2025;000223;PA00498;8;23,69;189,52;5102;30 DD
01;110456;1;19/11/2025;000310;PA00290;3;35,25;105,75;6102;28/35/42
01;110457;1;19/11/2025;000132;PA00151;9;12,75;114,75;6102;À VISTA
01;110458;1;19/11/2025;000392;PA00598;1;15,46;15,46;6102;30 DD
01;110459;1;19/11/2025;000230;PA00424;9;12,67;114,03;6102;28/35/42
02;504695;1;19/11/2025;000349;PA00418;3;17,58;52,74;5102;30 DD
01;110460;1;19/11/2025;000392;PA00007;1;53,35;53,35;6102;À VISTA
01;110461;1;19/11/2025;000002;PA00013;1;6,70;6,70;5102;28/35/42
01;110462;1;19/11/2025;000338;PA00374;2;11,15;22,30;5102;28/35/42
02;504696;1;19/11/2025;000280;PA00388;4;59,73;238,92;5102;À VISTA
01;110463;1;20/11/2025;000080;PA00581;4;13,08;52,32;6102;À VISTA
01;110464;1;20/11/2025;000063;PA00338;2;22,29;44,58;6102;28/35/42
01;110465;1;20/11/2025;000018;PA00203;19;21,45;407,55;5102;À VISTA
01;110466;1;20/11/2025;000485;PA00149;7;18,17;127,19;5102;28/35/42
01;110467;1;20/11/2025;000465;PA00418;1;16,60;16,60;5102;À VISTA
01;110468;1;20/11/2025;000272;PA00216;1;6,44;6,44;5102;30 DD
01;110469;1;20/11/2025;000097;PA00198;7;19,75;138,25;5102;28 DD
02;504697;1;20/11/2025;000093;PA00600;1;58,51;58,51;5102;30 DD
01;110470;1;20/11/2025;000392;PA00398;1;18,84;18,84;6102;28/35/42
01;110471;1;20/11/2025;000133;PA00477;16;27,67;442,72;6102;30 DD
01;110472;1;20/11/2025;000146;PA00222;5;8,63;43,15;6102;30 DD
01;110473;1;20/11/2025;000117;PA00040;13;45,66;593,58;5102;28/35/42
01;110474;1;20/11/2025;000126;PA00079;3;9,58;28,74;5102;28 DD
01;110475;1;20/11/2025;000408;PA00312;6;39,38;236,28;5102;À VISTA
01;110476;1;20/11/2025;000264;PA00253;5;9,88;49,40;6102;À VISTA
01;110477;1;20/11/2025;000300;PA00128;2;26,08;52,16;6102;À VISTA
02;504698;1;20/11/2025;000421;PA00571;17;36,75;624,75;6102;28/35/42
01;110478;1;20/11/2025;000104;PA00147;2;36,88;73,76;5102;28 DD
01;110479;1;20/11/2025;000151;PA00407;7;8,91;62,37;5102;28 DD
02;504699;1;20/11/2025;000144;PA00409;10;28,56;285,60;6102;28 DD
02;504700;1;20/11/2025;000323;PA00056;10;41,90;419,00;5102;28/35/42
02;504701;1;20/11/2025;000423;PA00034;1;28,77;28,77;6102;28 DD
01;110480;1;20/11/2025;000414;PA00328;1;44,16;44,16;6102;28 DD
01;110481;1;20/11/2025;000121;PA00503;5;31,96;159,80;5102;28 DD
01;110482;1;20/11/2025;000220;PA00074;2;43,22;86,44;6102;28 DD
01;110483;1;20/11/2025;000102;PA00253;2;9,88;19,76;6102;28 DD
01;110484;1;20/11/2025;000322;PA00347;2;19,13;38,26;5102;28/35/42
01;110485;1;20/11/2025;000099;PA00302;4;18,62;74,48;6102;28/35/42
01;110486;1;20/11/2025;000215;PA00499;16;18,69;299,04;6102;28/35/42
01;110487;1;20/11/2025;923558;PA00171;12;25,60;307,20;6102;28 DD
02;504702;1;20/11/2025;000149;PA00185;1;11,41;11,41;6102;30 DD
01;110488;1;20/11/2025;000455;PA00402;17;22,20;377,40;5102;28 DD
02;504703;1;20/11/2025;000476;PA00483;4;12,70;50,80;6102;30 DD
01;110489;1;20/11/2025;000070;PA00342;1;52,73;52,73;5102;30 DD
01;110490;1;20/11/2025;000306;PA00236;1;29,12;29,12;5102;28 DD
01;110491;1;20/11/2025;000353;PA00236;8;29,12;232,96;5102;28 DD
01;110492;1;20/11/2025;000208;PA00036;6;8,04;48,24;5102;28 DD
01;110493;1;20/11/2025;000353;PA00498;12;23,69;284,28;5102;28 DD
01;110494;1;20/11/2025;000287;PA00214;2;14,41;28,82;6102;28 DD
01;110495;1;20/11/2025;000158;PA00451;3;26,56;79,68;5102;30 DD
01;110496;1;20/11/2025;000057;PA00463;6;19,24;115,44;6102;À VISTA
01;110497;1;20/11/2025;000465;PA00180;1;22,67;22,67;6102;30 DD
01;110498;1;20/11/2025;000145;PA00249;2;25,75;51,50;6102;28/35/42
02;504704;1;20/11/2025;000081;PA00204;10;12,65;126,50;6102;À VISTA
01;110499;1;20/11/2025;000065;PA00418;1;17,58;17,58;5102;28 DD
02;504705;1;20/11/2025;000365;PA00425;8;23,93;191,44;6102;À VISTA
01;110500;1;20/11/2025;000099;PA00502;2;47,87;95,74;5102;30 DD
01;110501;1;20/11/2025;000053;PA00215;5;45,98;229,90;6102;28 DD
02;504706;1;20/11/2025;000120;PA00444;17;13,08;222,36;5102;30 DD
01;110502;1;20/11/2025;000401;PA00299;3;30,19;90,57;6102;30 DD
01;110503;1;20/11/2025;000100;PA00596;10;46,29;462,90;5102;À VISTA
02;504707;1;20/11/2025;000242;PA00159;9;42,56;383,04;6102;28 DD
01;110504;1;20/11/2025;000096;PA00559;2;52,49;104,98;5102;28 DD
02;504708;1;20/11/2025;000144;PA00469;2;24,86;49,72;5102;28/35/42
01;110505;1;21/11/2025;000097;PA00488;14;6,34;88,76;6102;28/35/42
01;110506;1;21/11/2025;000257;PA00094;1;32,50;32,50;5102;À VISTA
02;504709;1;21/11/2025;000149;PA00485;4;9,29;37,16;5102;À VISTA
01;110507;1;21/11/2025;000498;PA00600;5;52,66;263,30;5102;28/35/42
01;110508;1;21/11/2025;000042;PA00133;3;30,54;91,62;6102;À VISTA
01;110509;1;21/11/2025;000133;PA00369;8;46,29;370,32;5102;28 DD
01;110510;1;21/11/2025;000078;PA00044;3;36,18;108,54;6102;30 DD
01;110511;1;21/11/2025;000419;PA00249;18;27,11;487,98;5102;30 DD
01;110512;1;21/11/2025;000299;PA00296;3;34,45;103,35;6102;28/35/42
02;504710;1;21/11/2025;000451;PA00164;1;27,07;27,07;6102;À VISTA
01;110513;1;21/11/2025;000200;PA00396;25;65,96;1649,00;6102;28/35/42
01;110514;1;21/11/2025;000431;PA00512;6;8,47;50,82;6102;À VISTA
01;110515;1;21/11/2025;000176;PA00528;14;16,99;237,86;5102;28/35/42
01;110516;1;21/11/2025;000376;PA00473;1;26,06;26,06;5102;À VISTA
01;110517;1;21/11/2025;000313;PA00029;34;29,33;997,22;6102;À VISTA
01;110518;1;21/11/2025;000290;PA00277;13;37,86;492,18;5102;28/35/42
01;110519;1;21/11/2025;000095;PA00037;8;19,44;155,52;6102;30 DD
01;110520;1;21/11/2025;000356;PA00421;11;10,42;114,62;6102;30 DD
02;504711;1;21/11/2025;000251;PA00166;7;30,06;210,42;5102;28 DD
01;110521;1;21/11/2025;000378;PA00123;1;31,90;31,90;5102;28 DD
02;504712;1;21/11/2025;000162;PA00076;16;42,58;681,28;5102;28/35/42
01;110522;1;21/11/2025;000465;PA00578;3;71,72;215,16;5102;30 DD
02;504713;1;21/11/2025;000365;PA00109;9;33,00;297,00;6102;28/35/42
01;110523;1;21/11/2025;000401;PA00388;5;59,73;298,65;6102;28/35/42
01;110524;1;21/11/2025;000073;PA00019;14;61,36;859,04;5102;28 DD
02;504714;1;21/11/2025;000251;PA00033;1;50,08;50,08;6102;28 DD
02;504715;1;21/11/2025;000261;PA00378;1;25,22;25,22;5102;À VISTA
02;504716;1;21/11/2025;000329;PA00319;15;49,22;738,30;6102;30 DD
02;504717;1;21/11/2025;000333;PA00122;1;23,24;23,24;5102;30 DD
02;504718;1;21/11/2025;000402;PA00466;17;28,52;484,84;5102;28/35/42
02;504719;1;21/11/2025;000040;PA00147;4;38,82;155,28;5102;28/35/42
01;110525;1;21/11/2025;000485;PA00198;5;21,94;109,70;5102;À VISTA
01;110526;1;21/11/2025;000497;PA00172;10;24,57;245,70;6102;28 DD
02;504720;1;21/11/2025;000040;PA00529;9;23,63;212,67;5102;30 DD
01;110527;1;21/11/2025;000458;PA00580;2;45,59;91,18;6102;28/35/42
01;110528;1;21/11/2025;000362;PA00273;3;42,25;126,75;5102;28 DD
01;110529;1;21/11/2025;000408;PA00039;6;13,85;83,10;6102;28/35/42
01;110530;1;21/11/2025;000074;PA00307;14;63,70;891,80;5102;28 DD
01;110531;1;21/11/2025;000060;PA00315;13;54,31;706,03;5102;30 DD
02;504721;1;21/11/2025;000450;PA00023;6;27,93;167,58;5102;À VISTA
01;110532;1;21/11/2025;000133;PA00594;1;35,42;35,42;6102;28/35/42
01;110533;1;21/11/2025;000250;PA00206;1;15,54;15,54;5102;28 DD
01;110534;1;21/11/2025;000449;PA00464;3;17,45;52,35;5102;28/35/42
02;504722;1;21/11/2025;000486;PA00299;39;30,19;1177,41;5102;30 DD
01;110535;1;21/11/2025;000103;PA00434;18;30,09;541,62;6102;28/35/42
01;110536;1;21/11/2025;000094;PA00407;5;7,57;37,85;5102;28/35/42
01;110537;1;21/11/2025;000368;PA00031;28;14,77;413,56;6102;28 DD
01;110538;1;21/11/2025;000016;PA00144;1;25,02;25,02;5102;28/35/42
01;110539;1;21/11/2025;000061;PA00430;11;12,68;139,48;6102;28/35/42
02;504723;1;21/11/2025;000475;PA00376;2;57,57;115,14;5102;28/35/42
01;110540;1;21/11/2025;000097;PA00411;3;18,62;55,86;5102;À VISTA
01;110541;1;21/11/2025;000315;PA00229;8;30,29;242,32;6102;28 DD
01;110542;1;22/11/2025;998928;PA00231;9;12,32;110,88;5102;28 DD
01;110543;1;22/11/2025;000057;PA00278;7;14,72;103,04;5102;30 DD
01;110544;1;22/11/2025;000472;PA00426;1;15,76;15,76;5102;30 DD
01;110545;1;22/11/2025;000219;PA00307;4;60,52;242,08;6102;28/35/42
02;504724;1;22/11/2025;000377;PA00171;3;25,60;76,80;5102;À VISTA
02;504725;1;22/11/2025;000152;PA00108;1;14,97;14,97;6102;30 DD
01;110546;1;22/11/2025;000159;PA00498;3;22,51;67,53;6102;28 DD
01;110547;1;22/11/2025;000121;PA00045;12;52,61;631,32;6102;30 DD
01;110548;1;22/11/2025;000196;PA00220;8;20,17;161,36;6102;28/35/42
01;110549;1;22/11/2025;000032;PA00014;2;47,57;95,14;6102;À VISTA
01;110550;1;22/11/2025;000314;PA00462;13;16,80;218,40;5102;30 DD
01;110551;1;22/11/2025;000489;PA00600;2;58,51;117,02;5102;À VISTA
01;110552;1;22/11/2025;000479;PA00244;8;17,93;143,44;5102;30 DD
01;110553;1;22/11/2025;000301;PA00016;1;22,69;22,69;5102;28/35/42
01;110554;1;22/11/2025;000002;PA00588;1;18,68;18,68;5102;28/35/42
01;110555;1;22/11/2025;000094;PA00235;1;28,73;28,73;6102;À VISTA
01;110556;1;22/11/2025;000358;PA00469;3;26,17;78,51;6102;28 DD
01;110557;1;22/11/2025;000126;PA00282;12;51,44;617,28;5102;À VISTA
02;504726;1;22/11/2025;000423;PA00215;3;45,98;137,94;6102;30 DD
02;504727;1;22/11/2025;000084;PA00128;2;23,47;46,94;5102;28 DD
01;110558;1;22/11/2025;000389;PA00152;8;17,01;136,08;6102;28 DD
01;110559;1;22/11/2025;000448;PA00411;14;20,69;289,66;5102;30 DD
02;504728;1;22/11/2025;000439;PA00093;3;22,15;66,45;5102;28/35/42
01;110560;1;22/11/2025;000392;PA00465;3;21,22;63,66;6102;28/35/42
01;110561;1;22/11/2025;000072;PA00017;18;53,37;960,66;5102;28 DD
01;110562;1;22/11/2025;000075;PA00288;12;50,77;609,24;6102;28 DD
01;110563;1;22/11/2025;000209;PA00529;3;20,09;60,27;6102;28/35/42
01;110564;1;22/11/2025;000146;PA00261;12;40,74;488,88;6102;30 DD
01;110565;1;22/11/2025;000282;PA00212;7;29,30;205,10;6102;30 DD
01;110566;1;22/11/2025;000212;PA00022;15;15,58;233,70;6102;28/35/42
01;110567;1;23/11/2025;000300;PA00316;11;38,90;427,90;5102;30 DD
01;110568;1;23/11/2025;000131;PA00029;1;24,93;24,93;5102;28 DD
02;504729;1;23/11/2025;000435;PA00026;9;38,24;344,16;6102;À VISTA
02;504730;1;23/11/2025;000383;PA00350;6;13,59;81,54;5102;30 DD
02;504731;1;23/11/2025;000050;PA00058;1;37,24;37,24;6102;28/35/42
01;110569;1;23/11/2025;000350;PA00237;12;33,45;401,40;5102;À VISTA
